favorite_count,source,text,in_reply_to_screen_name,is_retweet,created_at,retweet_count,id_str
130,Twitter Web Client,"The Chinese must still be laughing at Kerry’s trip to China.  He got nothing, gave them everything and promised even more.",,False,Wed Apr 17 18:05:38 +0000 2013,181,324584451495571456
31,Instagram,It was great seeing @Schwarzenegger at the #WWEHOF. http://t.co/H9WCzThC4a,,False,Tue Apr 09 21:06:21 +0000 2013,50,321730827224502272
3,Twitter for Android,"@jbailey1987   Yes we can oh foolish one, terrorists should not have the right to remain silent!",JBaileyCA,False,Mon Apr 22 07:04:02 +0000 2013,8,326229894663114752
16,Twitter Web Client,".@foxandfriends int. on how the Boston thug deserves death penalty, @FBI's great work &amp; firing Brande Roderick http://t.co/i9FiPowvpY",,False,Mon Apr 22 16:21:26 +0000 2013,20,326370168810917888
22,Twitter for Android,"""@sad__mom: @realDonaldTrump when i watch the clouds all i see is your face and think ""success""""Wow!",,False,Sat Apr 27 03:19:23 +0000 2013,29,327985299051409410
22,Twitter Web Client,.@BillMoyers is a liberal hack whose career is being laid to rest @PBS.  Here Moyers coddles @JeremiahWright http://t.co/eGK5T7mrq4,,False,Tue Apr 02 20:19:51 +0000 2013,24,319182409583190016
246,Twitter Web Client,“You cannot push anyone up the ladder unless he is willing to climb.” - Andrew Carnegie,,False,Wed Apr 10 20:49:49 +0000 2013,698,322089054034358272
31,Twitter Web Client,Our enemy China is illegally buying oil from our enemy Iran http://t.co/HCndC36H2Z China loves it!,,False,Mon Apr 22 20:22:49 +0000 2013,115,326430912881516545
0,Twitter Web Client,"@alan_ashe No, they have no guts.",BillTexan,False,Fri Apr 26 20:34:39 +0000 2013,0,327883442433978369
282,Twitter Web Client,“Attitude is a little thing that makes a big difference.” - Winston Churchill,,False,Mon Apr 22 21:05:02 +0000 2013,765,326441540627095552
21,Facebook,.@WineEnthusiast just awarded Trump Vineyard’s Sparkling Reserve 91 points --- the highest rated wine in Virginia... http://t.co/H2CwH8Yopm,,False,Thu Apr 04 19:05:21 +0000 2013,29,319888437949906946
21,Twitter for Android,"Make sure to watch Celebrity Apprentice tonight at  9 on NBC. A GREAT SHOW, JUST LIKE THE MASTERS.   9",,False,Sun Apr 14 22:38:30 +0000 2013,44,323565959203930112
84,Twitter for Android,"Remember, Celebrity Apprentice  tonight  on CNBC at 9. Amazing episode - watch Omarosa get the boot!",,False,Wed Apr 03 23:21:58 +0000 2013,80,319590630227578880
32,Twitter for Android,"""@TEAM_ACKMANN: i'm about one more tweet away from unfollowing @realDonaldTrump and following Mac Miller.You'll be bored and back very fast!",,False,Wed Apr 24 09:34:42 +0000 2013,27,326992586483044352
10,Twitter for Android,"""@DaltonStoltz: @realDonaldTrump 2.1 Mil. Followers vs. @DannyZuker 189 Thous. @realDonaldTrump is WINNING! #GreaterInfluence He has nothing",,False,Mon Apr 29 23:05:34 +0000 2013,13,329008589140262913
848,Twitter Web Client,Pervert alert! Sexter Anthony Weiner will be running for Mayor of New York City.,,False,Thu Apr 18 19:05:04 +0000 2013,901,324961795573964801
1957,Twitter Web Client,"I promise you that I'm much smarter than Jonathan Leibowitz - I mean Jon Stewart @TheDailyShow. Who, by the way, is totally overrated.",,False,Wed Apr 24 15:09:01 +0000 2013,1806,327076720425451523
3,Twitter for Android,"""@EllaMaeBe: @realDonaldTrump @11sheila11 but then there would be no celebrity apprentice... I would die without it!!""  And so would others!",,False,Wed Apr 24 08:08:41 +0000 2013,7,326970938740592640
30,Twitter Web Client,@higginsane Hi.,aine_higginss,False,Mon Apr 01 18:50:49 +0000 2013,19,318797617578512387
6,Twitter Web Client,.@pennjillette doesn’t like @StephenBaldwin7’s cliché line and Stephen says Penn creeps him out. Do we sense conflict yet? #CelebApprentice,,False,Mon Apr 15 01:35:41 +0000 2013,9,323610545087459329
32,Twitter Web Client,“A vampire with a day pass?”  We are in @THEGaryBusey land. #CelebApprentice,,False,Mon Apr 15 01:20:24 +0000 2013,51,323606700726816769
34,Twitter Web Client,The boardroom and @WrestleMania- I'm watching great entertainment tonight! #CelebApprentice,,False,Mon Apr 08 02:44:18 +0000 2013,44,321091100007878656
17,Twitter Web Client,Looks like Plan B is stuck with the mechanical dog. @THEGaryBusey has latched on and won’t let go. #CelebApprentice,,False,Mon Apr 29 01:21:33 +0000 2013,40,328680419476246528
5,Twitter for Android,"""@Ter2885: @realDonaldTrump just bought one for my son's bday celebration to Vegas! #gorgeous"" Great!",,False,Thu Apr 11 05:55:10 +0000 2013,5,322226296925061121
7,Twitter Web Client,"Via @thehill: ""Trump warns GOP moving too fast on immigration reform"" http://t.co/BW5LGUglDc  by @JonEasley",,False,Mon Apr 01 18:36:10 +0000 2013,19,318793931632541696
11,Twitter Web Client,@Gabagul_ Hi Dan and good luck!,The_Gabagul,False,Thu Apr 18 18:38:49 +0000 2013,3,324955192044965889
1,Twitter Web Client,@TheNordicBroad Thank you.,TheNordicBroad,False,Mon Apr 22 16:07:47 +0000 2013,1,326366734594486273
20,Twitter for Android,"""@SStew3: @realDonaldTrump we have NO leadership""  No kidding!",,False,Fri Apr 12 11:11:41 +0000 2013,20,322668339975577601
30,Twitter for Android,"@JonNeumeister     Dopey, I've won them all.",JonNeumeister,False,Tue Apr 30 02:37:48 +0000 2013,25,329061996832100352
209,Twitter Web Client,“One reason many people do not do well in business is because they do not do well with people.” – Midas Touch,,False,Thu Apr 18 16:41:25 +0000 2013,523,324925644372860928
573,Twitter for Android,What a shame that Kobe Bryant was so badly injured last night - a truly great champion who brought the Lakers back from oblivion this year!,,False,Sat Apr 13 11:13:40 +0000 2013,859,323031226673922048
97,Twitter Web Client,"It’s Tuesday, how much has China stolen from us today through cyber espionage?",,False,Tue Apr 09 20:09:16 +0000 2013,205,321716462966415362
25,Twitter Web Client,".@foxandfriends interview re: North Korea, firing @dennisrodman, job report, @MELANIATRUMP’s debut &amp; @WrestleMania http://t.co/EaFwVQxXeG",,False,Mon Apr 08 16:31:36 +0000 2013,26,321299295867379712
97,Twitter for Android,South Korea must in some form pay for our help-the U.S. must stop being stupid!,,False,Sat Apr 13 23:29:03 +0000 2013,187,323216293031460865
268,Twitter Web Client,“Success breeds success. The best way to impress people is through results.” – Think Like a Billionaire,,False,Wed Apr 10 20:08:10 +0000 2013,656,322078572451880960
90,Twitter Web Client,China has control over North Korea!,,False,Tue Apr 02 19:48:04 +0000 2013,192,319174411422928896
36,Twitter for Android,"""@natalicious40: Yay! Yay! Yay! @OMAROSA is gone!!! Can't wait for next Sunday! @realDonaldTrump YOU'RE THE MAN!!!"" Thanks!",,False,Mon Apr 01 03:52:57 +0000 2013,51,318571662209609730
250,Twitter Web Client,Negotiation: Think about what the other side wants. Know where they’re coming from. Don't underestimate them. Create a win/win situation.,,False,Wed Apr 03 20:54:54 +0000 2013,453,319553620330819584
3,Twitter for Android,@IvanGH   Great taste!,IvanGH,False,Tue Apr 30 01:34:56 +0000 2013,3,329046175787393024
138,Twitter Web Client,.@whitehouse continues to defend the billions it pissed away on ‘green energy’ failures http://t.co/Hfu3CD5oBV Your money was wasted.,,False,Thu Apr 25 19:49:48 +0000 2013,149,327509770716213248
43,Twitter Web Client,"I just left @trumpwinery in Charlottesville,Virginia --- it is the finest in the country--- really incredible!",,False,Mon Apr 08 21:49:55 +0000 2013,71,321379405228302336
37,Twitter for Android,"""@Lantern153: @realDonaldTrump I'm sorry you feel terrorists deserve to enjoy the just system setup by the united states. You are nuts!",,False,Tue Apr 23 00:18:32 +0000 2013,67,326490233497604096
2318,Twitter for Android,Is the Boston killer eligible for Obama Care to bring him back to health?,,False,Sat Apr 20 01:00:42 +0000 2013,4845,325413682379120640
370,Twitter Web Client,“The object of war is not to die for your country but to make the other bastard die for his.” - Gen. George S. Patton,,False,Tue Apr 23 19:34:37 +0000 2013,601,326781173286187008
107230,Twitter for iPhone,"Tremendous pressure is building, like never before, for the Border Wall and an end to crime cradling Sanctuary Cities. Started the Wall in San Diego, where the people were pushing really hard to get it. They will soon be protected!",,False,Fri Apr 13 11:44:51 +0000 2018,22968,984759315046322177
19,Twitter for Android,"""@steveturk182: @realDonaldTrump what is your favorite book that you have authored?""  Art of the Deal!",,False,Wed May 01 02:16:14 +0000 2013,19,329418957507420161
17,Twitter for Android,"""@BridgetGonzale3: @realDonaldTrump I mean seriously come on, Donald Trump is the coolest guy ever.""  Thanks, but easy against the losers!",,False,Tue Apr 30 02:50:45 +0000 2013,26,329065257379196928
61857,Twitter for iPhone,Good luck to Mike Pompeo during his Confirmation Hearing today. He will be a great Secretary of State!,realDonaldTrump,False,Thu Apr 12 10:37:16 +0000 2018,12368,984379918682394624
28,Twitter Web Client,".@TraceAdkins presents the NJ Coast Red Cross a $40,000 check for Sandy Relief. You can tell he’s very pleased about that--&amp; rightly so.",,False,Mon Apr 22 01:07:32 +0000 2013,41,326140176214667265
22,Twitter for Android,"""@maffucci93: @realDonaldTrump up nice and early cuz money never sleeps!!!!""  That's great - go get 'em!",,False,Thu Apr 25 11:46:56 +0000 2013,35,327388253374259200
61,Twitter for Android,"""@IronMan1021: I think after watching his roast I've realized that @realDonaldTrump is super fucking bad ass Props to you sir"" True - thanks",,False,Sun Apr 07 11:36:24 +0000 2013,47,320862619273666560
9,Twitter for Android,"""@xbreanne469: @realDonaldTrump love your show!!!""    Thanks.",,False,Mon Apr 29 00:31:48 +0000 2013,10,328667899998904320
0,Twitter Web Client,@PhilipMyrer Wow!,PhilipMyrer,False,Fri Apr 05 21:22:56 +0000 2013,2,320285450914893824
1,Twitter Web Client,@MusicByEthan Thank you.,MusicByEthan,False,Wed Apr 17 14:36:30 +0000 2013,3,324531820576247808
12,Twitter Web Client,George also appeared on Saturday Night Live when I was guest host in 2004. A great time! #CelebApprentice,,False,Mon Apr 22 02:44:05 +0000 2013,16,326164475185078272
22,Twitter for Android,"""@mikefroccaro: @realDonaldTrump I wear my Donald trump tie every week. Incredible."" Great!",,False,Thu Apr 11 12:38:17 +0000 2013,16,322327742609756160
27,Twitter Web Client,Maybe @THEGaryBusey should stick to words... vs. barking. He’s got a definite talent when he wants to use it. #CelebApprentice,,False,Mon Apr 29 02:31:50 +0000 2013,29,328698109381181441
90149,Twitter for iPhone,"...Congress must immediately pass Border Legislation, use Nuclear Option if necessary, to stop the massive inflow of Drugs and People. Border Patrol Agents (and ICE) are GREAT, but the weak Dem laws don’t allow them to do their job. Act now Congress, our country is being stolen!",,False,Mon Apr 02 11:10:19 +0000 2018,23707,980764358530789380
191,Twitter Web Client,"""You can't tax business. Business doesn't pay taxes. It collects taxes."" ― Ronald Reagan",,False,Tue Apr 02 20:52:50 +0000 2013,412,319190712107298817
24,Twitter for Android,"""@MichaelNidiffer: @realDonaldTrump Thoughts on Kerry visiting Seoul amid missile crisis.."" Tell them that they must pay us for protection!",,False,Fri Apr 12 11:47:32 +0000 2013,27,322677358995849216
12,Twitter Web Client,@DPMurphy93 That's true--they all ask!,DPMurphy93,False,Wed Apr 24 18:25:47 +0000 2013,4,327126236830769152
10,Twitter for Android,"""@petekobelka: @realDonaldTrump just wanted to let you know your show is the best show on prime time, better then anything!",,False,Sat Apr 13 11:35:47 +0000 2013,9,323036789633871873
38,Twitter Web Client,I’m impressed -- both teams have produced very entertaining silent films. #CelebApprentice,,False,Mon Apr 15 02:32:39 +0000 2013,26,323624883319881728
170,Twitter Web Client,"@Y0itsbeau Well, I would make America great again.",Y0itsbeau,False,Wed Apr 17 16:19:28 +0000 2013,118,324557732873129986
10,Twitter for Android,"""@drstardis: @realDonaldTrump some people look up to athletes some its musicians for me its Mr Trump."" THANKS Cory!",,False,Mon Apr 01 11:33:57 +0000 2013,10,318687676930879488
4,Twitter for Android,"""@FilmRod83: @realDonaldTrump What house makes your cologne? I'm going to Macy's to get a few of your ties and cologne! The best!"" Thanks!",,False,Sat Apr 20 10:39:45 +0000 2013,7,325559404151853056
467,Twitter Web Client,"Be passionate. If you love what you're doing, success will follow.",,False,Tue Apr 02 13:59:36 +0000 2013,1272,319086718953349121
57,Twitter for Android,"""@anthonyskwiat: @QueyNewton @realdonaldtrump ya because mark Cuban is an arrogant punk compared to Donald who's a living legend"" Thanks!",,False,Wed Apr 17 12:04:47 +0000 2013,44,324493642297380864
18,Twitter Web Client,"Via @USATODAY: ""@OMAROSA gets fired from 'Celebrity @ApprenticeNBC'"" http://t.co/cBmck28rgb  Watch  @OMAROSA tomorrow on @Oprah!",,False,Mon Apr 01 16:39:08 +0000 2013,26,318764478919495680
682,Twitter Web Client,A-Rod’s salary is more than the entire @astros. Half the players on @astros will have better seasons than him. A-Rod is a joke!,,False,Mon Apr 01 21:01:43 +0000 2013,1671,318830557603713025
38,Twitter Web Client,Does Bush’s library have a wing featuring Supreme Court Justice Jon Robert’s ObamaCare ruling? Roberts was his prize appointee!,,False,Fri Apr 26 18:08:30 +0000 2013,60,327846664712880129
6,Twitter for Android,"""@chuckyc78: @realDonaldTrump happy the apprentice is back to two hours having my weekly apprentice party"" You will love it tonight!",,False,Sun Apr 14 22:18:04 +0000 2013,13,323560814764253185
9,Twitter Web Client,.@THEGaryBusey feels he’s been abandoned by his team. Do you think so? #CelebApprentice,,False,Mon Apr 29 01:27:30 +0000 2013,14,328681918151393280
101735,Twitter for iPhone,"Many dead, including women and children, in mindless CHEMICAL attack in Syria. Area of atrocity is in lockdown and encircled by Syrian Army, making it completely inaccessible to outside world. President Putin, Russia and Iran are responsible for backing Animal Assad. Big price...",,False,Sun Apr 08 13:00:06 +0000 2018,33253,982966315467116544
0,Twitter for Android,@cjdew67  Thanks!,cjdew67,False,Sat Apr 20 10:38:46 +0000 2013,0,325559156033589249
3,Twitter Web Client,@mrmikeyharrison You will love it!,houndogharrison,False,Tue Apr 16 15:03:59 +0000 2013,1,324176350527238144
55,Twitter for Android,"""@TEAM_ACKMANN: @realDonaldTrump how do you really feel about Mac Miller?  He used my name without my permission and song became a Great hit",,False,Wed Apr 24 09:29:48 +0000 2013,43,326991353449951232
8,Twitter for Android,"""@MasSergio: @realDonaldTrump that punk's jealous of ya mr. trump @DannyZuker is not worth the time of day! He prolly wants media attn-True!",,False,Tue Apr 30 02:09:31 +0000 2013,14,329054879945457665
